V1,V2,V3E4,ESTACK,H2OAINE2,H2OCINE2,H2OAOUTE2,H2OCOUT ,WFH2 ,MFH2,EACTE1,EOHME3,EFFLHVE1,EFFHHVE1,SPECPOW2,TCELL,VH2,PURITYE2,SYSPOW
18391.8367,160.818713,3.75,389.505999,8.8872552,9.4852652,8.8872552,78.8185621,158.595066,78.6728706,4.56772372,43.7497,7.39970841,8.74605124,162111.168,74.3525418,1833.03354,73.8992882,7163.73074
18391.8367,160.818713,5,391.246883,7.9363308,9.4766801,7.9363308,78.8348696,158.628156,78.6892848,4.56616473,51.524415,7.36678283,8.707135,162835.718,74.4129113,1833.6051,73.8469925,7195.74879
18391.8367,160.818713,6.25,392.9846,7.3639878,9.4687183,7.3639878,78.8446594,158.648107,78.6991819,4.56458214,59.288715,7.3342083,8.66863368,163558.945,74.4736194,1834.0264,73.7943471,7227.70836
18391.8367,160.818713,7.5,394.719655,6.9810576,9.461074,6.9810576,78.851188,158.661484,78.7058178,4.56299019,67.042801,7.30196966,8.63052937,164281.068,74.5344105,1834.37248,73.7415751,7259.61913
18391.8367,167.397661,2.5,387.256439,11.0398888,9.9342258,11.0398888,78.7859492,158.515542,78.6334215,4.55042742,35.585355,7.44269316,8.79685687,161174.906,74.2181763,1831.778,73.992557,7122.35712
18391.8367,167.397661,3.75,389.004542,9.1367813,9.9237241,9.1367813,78.8185433,158.581461,78.6661215,4.5489827,43.37557,7.40924722,8.75732558,161902.463,74.2753895,1832.71814,73.9430887,7154.50802
18391.8367,167.397661,5,390.748267,8.1825163,9.9150334,8.1825163,78.8348543,158.614559,78.6825399,4.54747746,51.155348,7.37618341,8.71824597,162628.192,74.3335246,1833.2824,73.892766,7186.57816
18391.8367,167.397661,6.25,392.488971,7.6081648,9.9069937,7.6081648,78.8446453,158.634514,78.6924388,4.54595045,58.925112,7.3434698,8.67958027,163352.666,74.3919433,1833.69614,73.8421453,7218.59286
18391.8367,167.397661,7.5,394.227071,7.223883,9.8992779,7.223883,78.8511748,158.647894,78.6990762,4.54441344,66.685011,7.31109336,8.64131308,164076.057,74.450476,1834.03471,73.7913749,7250.55967
18391.8367,173.976608,2.5,386.781938,11.2944985,10.3729158,11.2944985,78.7859308,158.501935,78.6266718,4.53266505,35.238349,7.45177983,8.80759681,160978.37,74.1499673,1831.4846,74.0303794,7113.67215
18391.8367,173.976608,3.75,388.532612,9.3852832,10.3622503,9.3852832,78.8185279,158.567861,78.6593753,4.53127121,43.032816,7.41824694,8.76796277,161706.045,74.2050449,1832.4178,73.9827882,7145.82826
18391.8367,173.976608,5,390.279004,8.4279433,10.3534567,8.4279433,78.834841,158.600964,78.6757963,4.52981747,50.817214,7.38505236,8.72872859,162432.886,74.2610559,1832.97512,73.9343369,7177.94757
18391.8367,173.976608,6.25,392.022384,7.8517402,10.3453237,7.8517402,78.8446338,158.620924,78.6856977,4.52834012,58.591901,7.35216598,8.68985869,163159.452,74.3174329,1833.38216,73.8855196,7210.05466
18391.8367,173.976608,7.5,393.763376,7.4662116,10.3375588,7.4662116,78.8511634,158.634306,78.6923358,4.52685667,66.357147,7.31970286,8.65148904,163883.069,74.3737838,1833.71353,73.8366781,7242.0315
18391.8367,180.555556,2.5,386.334711,11.5477731,10.8116503,11.5477731,78.7859123,158.488327,78.6199212,4.51585683,34.91944,7.46041167,8.81779918,160792.115,74.0873921,1831.20313,74.0649208,7105.44149
18391.8367,180.555556,3.75,388.087521,9.6328888,10.8008386,9.6328888,78.8185159,158.554268,78.652632,4.51450342,42.717675,7.42671646,8.77797328,161521.633,74.1407523,1832.13084,74.0188404,7137.67907
18391.8367,180.555556,5,389.836464,8.6726887,10.791933,8.6726887,78.8348299,158.587373,78.6690543,4.51310036,50.506322,7.39343581,8.73863737,162248.703,74.1946923,1832.68142,73.9722092,7169.80846
18391.8367,180.555556,6.25,391.582456,8.0947716,10.7837481,8.0947716,78.8446232,158.607335,78.6789566,4.51167329,58.285585,7.36046991,8.69967348,162975.379,74.249026,1833.08177,73.9251918,7201.92043
18391.8367,180.555556,7.5,393.325995,7.7080973,10.7759081,7.7080973,78.8511538,158.62072,78.6855964,4.51023629,66.055639,7.32784239,8.66110953,163701.033,74.3034841,1833.40691,73.8780226,7233.98728
19346.9388,55.5555556,2.5,407.992123,5.9152893,2.4543497,5.9152893,82.8852298,167.010701,82.847541,5.22029981,63.201686,7.0644276,8.34976763,169805.034,79.4213758,1942.72446,70.7722684,7893.39863
19346.9388,55.5555556,3.75,409.67068,4.3752393,2.4475053,4.3752393,82.9169989,167.074911,82.8793933,5.21647418,71.025762,7.0354823,8.31555587,170503.644,79.5914699,1944.11355,70.6178705,7925.87356
19346.9388,55.5555556,5,411.338102,3.6030247,2.4414842,3.6030247,82.9329117,167.107159,82.8953901,5.21252312,78.817457,7.00696289,8.28184748,171197.62,79.7639703,1945.14473,70.4608832,7958.13308
19346.9388,55.5555556,6.25,412.997706,3.1382737,2.4356771,3.1382737,82.9424761,167.126609,82.9050387,5.20853329,86.580112,6.97880587,8.24856742,171888.342,79.937031,1946.03382,70.3030073,7990.24134
19346.9388,55.5555556,7.5,414.650614,2.8273703,2.4299901,2.8273703,82.9488645,167.139657,82.911511,5.20453284,94.314999,6.95098636,8.21568628,172576.281,80.1100473,1946.85286,70.1448032,8022.2202
19346.9388,62.1345029,2.5,405.575909,6.3142083,2.8814579,6.3142083,82.8847167,166.996413,82.8404535,5.15324062,58.617861,7.10651387,8.3995113,168799.413,78.5021274,1940.13145,71.3621839,7846.65227
19346.9388,62.1345029,3.75,407.279017,4.7185723,2.8750488,4.7185723,82.9166368,167.060938,82.8724616,5.14969355,66.507688,7.07679673,8.36438727,169508.242,78.6572589,1941.45242,71.2224736,7879.60221
19346.9388,62.1345029,5,408.972012,3.9182305,2.8686386,3.9182305,82.9326255,167.093349,82.8885393,5.14603292,74.368147,7.04750138,8.32976176,170212.861,78.8144861,1942.41194,71.0805329,7912.35647
19346.9388,62.1345029,6.25,410.657754,3.4365278,2.8624674,3.4365278,82.9422339,167.112898,82.8982369,5.14233526,82.201835,7.01857153,8.29556825,170914.461,78.9722434,1943.22778,70.9377883,7944.97042
19346.9388,62.1345029,7.5,412.337248,3.1142613,2.8564284,3.1142613,82.9486503,167.126012,82.9047422,5.13862647,90.009789,6.98998413,8.26177951,171613.462,79.1299956,1943.97258,70.7947315,7977.46349
19346.9388,68.7134503,2.5,403.517634,6.6835225,3.3123263,6.6835225,82.8843127,166.982263,82.8334342,5.09312613,55.068122,7.14276298,8.44235577,167942.766,77.7871921,1938.1257,71.8164276,7806.83096
19346.9388,68.7134503,3.75,405.240781,5.0422436,3.3053258,5.0422436,82.9163557,167.047044,82.8655693,5.08982546,63.009328,7.11239084,8.40645756,168659.934,77.9296257,1939.39211,71.6889702,7840.16858
19346.9388,68.7134503,5,406.954547,4.2190526,3.2985817,4.2190526,82.9324035,167.079582,82.8817101,5.08641786,70.923572,7.08243916,8.37105631,169373.198,78.0739869,1940.29453,71.5594915,7873.3247
19346.9388,68.7134503,6.25,408.661552,3.7235781,3.2921008,3.7235781,82.942046,167.099208,82.891446,5.08297482,78.813012,7.05285537,8.33608988,170083.648,78.2188528,1941.05205,71.4292793,7906.35002
19346.9388,68.7134503,7.5,410.36271,3.3920786,3.2857637,3.3920786,82.948484,167.112374,82.8979771,5.07952039,86.67851,7.02361776,8.30153263,170791.665,78.3637402,1941.73778,71.2987733,7939.26223
19346.9388,75.2923977,2.5,401.733762,7.0301614,3.7450374,7.0301614,82.8839922,166.968224,82.8264696,5.03891029,52.244141,7.17447994,8.47984348,167200.324,77.2171579,1936.5248,72.1752249,7772.3185
19346.9388,75.2923977,3.75,403.473461,5.3511324,3.7375406,5.3511324,82.9161327,167.033207,82.8587056,5.03582539,60.226298,7.14354498,8.44328005,167924.381,77.3487687,1937.74663,72.058067,7805.97635
19346.9388,75.2923977,5,405.204407,4.5090381,3.7305047,4.5090381,82.9322272,167.065847,82.8748967,5.03263943,68.183542,7.11302929,8.40721218,168644.796,77.4821629,1938.60245,71.9390636,7839.46486
19346.9388,75.2923977,6.25,406.929023,4.0021693,3.7237561,4.0021693,82.9418967,167.085534,82.8846629,5.02941947,76.117695,7.08288338,8.37158136,169362.575,77.6160376,1939.31242,71.819387,7872.8309
19346.9388,75.2923977,7.5,408.64815,3.6630297,3.7171627,3.6630297,82.9483516,167.098742,82.8912146,5.02618802,84.029487,7.05308667,8.33636326,170078.071,77.7499537,1939.94999,71.6994343,7906.09074
19346.9388,81.871345,2.5,400.166617,7.3593776,4.1790883,7.3593776,82.8837335,166.954266,82.8195459,4.98974026,49.948009,7.20257686,8.51305251,166548.083,76.75338,1935.21385,72.4645548,7741.99904
19346.9388,81.871345,3.75,401.920201,5.6486419,4.1711655,5.6486419,82.9159525,167.019414,82.8518634,4.98684547,57.963415,7.17115192,8.47590994,167277.919,76.8756668,1936.39855,72.3561686,7775.92552
19346.9388,81.871345,5,403.665577,4.7906669,4.1638712,4.7906669,82.9320847,167.052136,82.8680951,4.98385484,65.95567,7.14014516,8.43926165,168004.34,76.9996113,1937.21558,72.2460866,7809.69321
19346.9388,81.871345,6.25,405.405004,4.2742249,4.156888,4.2742249,82.9417757,167.071873,82.8778859,4.98083157,73.926338,7.10950972,8.40305223,168728.283,77.1240135,1937.886,72.1353836,7843.3458
19346.9388,81.871345,7.5,407.13926,3.928666,4.1500717,3.928666,82.9482442,167.085113,82.8844541,4.97779679,81.876046,7.07922597,8.36725849,169450.075,77.2484726,1938.48356,72.0244202,7876.89833
19346.9388,88.4502924,2.5,398.774762,7.674932,4.6141353,7.674932,82.8835216,166.940372,82.8126538,4.94491995,48.047124,7.22771623,8.54276587,165968.797,76.3696481,1934.11699,72.7019268,7715.0709
19346.9388,88.4502924,3.75,400.540149,5.9372141,4.6058398,5.9372141,82.9158046,167.005655,82.8450378,4.94219373,56.089951,7.19585996,8.5051135,166703.546,76.4838241,1935.27025,72.601097,7749.22573
19346.9388,88.4502924,5,402.297807,5.0657217,4.598314,5.0657217,82.9319675,167.038443,82.8613028,4.93937634,64.111162,7.16442091,8.46795426,167435.078,76.5995474,1936.05449,72.4987007,7783.23103
19346.9388,88.4502924,6.25,404.049851,4.5411308,4.5911229,4.5411308,82.941676,167.058221,82.8711137,4.93652757,72.112112,7.13335448,8.43123544,168164.273,76.7157079,1936.6915,72.3957281,7817.12774
19346.9388,88.4502924,7.5,405.79701,4.1901069,4.5841103,4.1901069,82.9481554,167.071489,82.8776955,4.93366733,80.093348,7.10264184,8.39493477,168891.435,76.831937,1937.25526,72.2925095,7850.9299
19346.9388,95.0292398,2.5,397.527425,7.9795853,5.0499373,7.9795853,82.8833459,166.926528,82.8057863,4.90387707,46.449438,7.2503949,8.56957083,165449.66,76.047589,1933.18224,72.8995396,7690.93876
19346.9388,95.0292398,3.75,399.302961,6.2186444,5.0413105,6.2186444,82.9156818,166.991922,82.8382254,4.90130121,54.515188,7.21815538,8.53146547,166188.633,76.1546489,1934.30852,72.8052852,7725.28995
19346.9388,95.0292398,5,401.071191,5.3355155,5.0335748,5.3355155,82.9318699,167.024765,82.8545179,4.89863841,62.560667,7.18633222,8.49385223,166924.564,76.2631586,1935.06466,72.7095765,7759.49977
19346.9388,95.0292398,6.25,402.834107,4.8039093,5.0261977,4.8039093,82.9415928,167.044577,82.8643454,4.89594536,70.587065,7.15488279,8.45668073,167658.284,76.3720872,1935.67305,72.61333,7793.6068
19346.9388,95.0292398,7.5,404.592393,4.4481804,5.0190105,4.4481804,82.9480811,167.057867,82.8709384,4.89324096,78.59486,7.12378895,8.4199295,168390.077,76.4810923,1936.20787,72.5168512,7827.62425
19346.9388,101.608187,2.5,396.401131,8.2754073,5.4863214,8.2754073,82.8831988,166.912724,82.7989385,4.86613714,45.089135,7.27099545,8.59391955,164980.9,75.7739646,1932.37288,73.0661302,7669.14841
19346.9388,101.608187,3.75,398.185481,6.4942811,5.4773957,6.4942811,82.9155787,166.97821,82.8314236,4.86369616,53.174274,7.23841263,8.55540843,165723.541,75.8747325,1933.47575,72.9776494,7703.67013
19346.9388,101.608187,5,399.9629,5.601036,5.4694681,5.601036,82.9317878,167.0111,82.847739,4.86117207,61.24033,7.20624542,8.51738855,166463.297,75.9768646,1934.20753,72.887811,7738.05774
19346.9388,101.608187,6.25,401.735275,5.0633307,5.4619229,5.0633307,82.9415225,167.030939,82.8575804,4.8586188,69.288358,7.17445293,8.47981155,167200.954,76.0793982,1934.79112,72.797469,7772.34777
19346.9388,101.608187,7.5,403.503251,4.7035111,5.454579,4.7035111,82.9480181,167.044249,82.8641828,4.85605432,77.318784,7.14301758,8.44265669,167936.78,76.1820144,1935.30088,72.706907,7806.5527
19346.9388,108.187135,2.5,395.377562,8.5639793,5.9231609,8.5639793,82.8830745,166.898952,82.7921069,4.83130355,43.917963,7.28981889,8.61616783,164554.894,75.5390086,1931.66229,73.2081093,7649.34548
19346.9388,108.187135,3.75,397.169635,6.7651556,5.9139622,6.7651556,82.9154913,166.964516,82.8246305,4.82898421,52.01967,7.25692643,8.57729073,165300.749,75.6341755,1932.74463,73.1247365,7684.01661
19346.9388,108.187135,5,398.955111,5.8630398,5.9058577,5.8630398,82.9317179,166.997445,82.8409653,4.82658524,60.103353,7.22444891,8.53890408,166043.858,75.7306301,1933.45508,73.0400919,7718.56011
19346.9388,108.187135,6.25,400.735787,5.3199861,5.8981593,5.3199861,82.9414625,167.017308,82.8508184,4.8241581,68.169954,7.19234695,8.50096132,166784.97,75.82747,1934.01697,72.9549737,7753.01074
19346.9388,108.187135,7.5,402.512274,4.956579,5.8906737,4.956579,82.9479643,167.030633,82.8574285,4.8217199,76.219853,7.16060354,8.46344234,167524.338,75.9243972,1934.50482,72.8696465,7787.38033
19346.9388,114.766082,2.5,394.442155,8.846529,6.3603617,8.846529,82.8829688,166.885207,82.7852885,4.79904217,42.899778,7.30710646,8.63660078,164165.58,75.3353694,1931.03071,73.3302751,7631.24823
19346.9388,114.766082,3.75,396.241046,7.0320702,6.350911,7.0320702,82.9154167,166.950837,82.8178448,4.79683307,51.015772,7.27393299,8.59739156,164914.273,75.4255193,1932.09491,73.2514536,7666.05126
19346.9388,114.766082,5,398.033643,6.1221161,6.3426421,6.1221161,82.9316581,166.983799,82.8341959,4.79454751,59.11469,7.24117387,8.55867207,165660.346,75.5168883,1932.78652,73.1714362,7700.73253
19346.9388,114.766082,6.25,399.82166,5.5743365,6.334803,5.5743365,82.941411,167.003681,82.8440588,4.79223471,67.197381,7.20879109,8.52039739,166404.513,75.608628,1933.32926,73.0909718,7735.32517
19346.9388,114.766082,7.5,401.605678,5.2077592,6.3271883,5.2077592,82.9479178,167.01702,82.8506757,4.78991104,75.264185,7.1767681,8.48254796,167147.016,75.700458,1933.79777,73.0103085,7769.84047
19346.9388,121.345029,2.5,393.583146,9.1240241,6.7978525,9.1240241,82.8828784,166.871485,82.7784812,4.7690694,42.006995,7.32305448,8.65545048,163808.063,75.1574138,1930.46323,73.4362856,7614.62902
19346.9388,121.345029,3.75,395.388098,7.2956576,6.788167,7.2956576,82.9153527,166.93717,82.8110653,4.76696064,50.135408,7.28962462,8.61593821,164559.279,75.2430446,1931.51125,73.3615449,7649.54933
19346.9388,121.345029,5,397.187031,6.3787304,6.7797445,6.3787304,82.9316065,166.97016,82.8274303,4.76477833,58.247601,7.25660859,8.57691507,165307.989,75.3298331,1932.1861,73.2856755,7684.35316
19346.9388,121.345029,6.25,398.981582,5.8267463,6.7717754,5.8267463,82.9413664,166.99006,82.8373016,4.76256968,66.34434,7.22396959,8.53833755,166054.875,75.4169783,1932.71181,73.2093831,7719.07224
19346.9388,121.345029,7.5,400.772311,5.4573484,6.7640422,5.4573484,82.9478774,167.00341,82.8439241,4.76035034,74.425935,7.1916915,8.50018661,166800.171,75.504216,1933.16313,73.1329011,7753.71735
19346.9388,127.923977,2.5,392.790801,9.3972155,7.235569,9.3972155,82.882803,166.857786,82.7716858,4.74114006,41.218169,7.33782688,8.67291064,163478.287,75.0008657,1929.94877,73.5288793,7599.29937
19346.9388,127.923977,3.75,394.601166,7.5564055,7.2256625,7.5564055,82.915299,166.923518,82.8042929,4.7391228,49.357444,7.30416229,8.63312094,164231.752,75.0824134,1930.98231,73.4578108,7634.32423
19346.9388,127.923977,5,396.405777,6.6332381,7.2170924,6.6332381,82.931563,166.956531,82.8206693,4.73703518,57.481282,7.27091075,8.59381944,164982.822,75.1650446,1931.6421,73.38569,7669.23774
19346.9388,127.923977,6.25,398.206177,6.0774933,7.209005,6.0774933,82.9413285,166.976444,82.8305476,4.73492164,65.590363,7.23803713,8.55496461,165732.138,75.2480345,1932.15257,73.3131547,7704.06979
19346.9388,127.923977,7.5,400.002903,5.7055722,7.2011634,5.7055722,82.9478429,166.989804,82.8371747,4.73279735,73.68497,7.20552559,8.51653775,166479.927,75.3311282,1932.58855,73.2404297,7738.83077
19346.9388,134.502924,2.5,392.057315,9.6667725,7.6734894,9.6667725,82.8827355,166.844098,82.7648956,4.71505112,40.516534,7.35155493,8.68913645,163173.013,74.8620518,1929.47754,73.6104671,7585.10869
19346.9388,134.502924,3.75,393.872581,7.8147632,7.6633751,7.8147632,82.9152508,166.909871,82.7975231,4.71311865,48.665405,7.31767349,8.64909044,163928.518,74.9398537,1930.49792,73.5427546,7620.22837
19346.9388,134.502924,5,395.682292,6.8859796,7.6546719,6.8859796,82.9315239,166.942904,82.8139097,4.71111754,56.799531,7.28420516,8.6095327,164681.711,75.0187182,1931.1442,73.4740182,7655.24061
19346.9388,134.502924,6.25,397.48795,6.3268447,7.6464674,6.3268447,82.9412944,166.96283,82.8237942,4.709091,64.919537,7.25111554,8.57042258,165433.217,75.0979407,1931.64099,73.4048768,7690.17441
19346.9388,134.502924,7.5,399.290142,5.9526522,7.6385252,5.9526522,82.9478117,166.976198,82.8304254,4.70705554,73.025732,7.21838784,8.53174022,166183.281,75.1772048,1932.06296,73.3356086,7725.04117
19346.9388,141.081871,2.5,391.375925,9.9331812,8.1115696,9.9331812,82.8826773,166.830424,82.7581124,4.69062015,39.888625,7.36435406,8.70426432,162889.421,74.7382862,1929.04279,73.6827497,7571.92589
19346.9388,141.081871,3.75,393.195585,8.0710428,8.1012602,8.0710428,82.915209,166.896232,82.7907575,4.6887647,48.045989,7.33027285,8.6639822,163646.756,74.8127071,1930.05137,73.6180576,7607.13063
19346.9388,141.081871,5,395.009987,7.1371835,8.0924244,7.1371835,82.931489,166.929281,82.807152,4.68684541,56.189298,7.29660239,8.62418555,164401.91,74.8880489,1930.68511,73.5524739,7642.23404
19346.9388,141.081871,6.25,396.820366,6.5749795,8.0841156,6.5749795,82.9412645,166.94922,82.8170425,4.68489791,64.319008,7.26331424,8.58484078,165155.373,74.963873,1931.16968,73.4863848,7677.2588
19346.9388,141.081871,7.5,398.627437,6.1987289,8.0760755,6.1987289,82.9477843,166.962595,82.8236773,4.68294235,72.435487,7.23038807,8.54592384,165907.467,75.0397134,1931.57922,73.4201983,7712.21996
19346.9388,147.660819,2.5,390.740947,10.1968634,8.5497872,10.1968634,82.8826268,166.816762,82.7513354,4.66768959,39.323596,7.37632155,8.71840925,162625.146,74.6273567,1928.63892,73.7471316,7559.64105
19346.9388,147.660819,3.75,392.564598,8.3255183,8.5392839,8.3255183,82.9151727,166.882601,82.7839955,4.66590525,47.48853,7.3420551,8.67790817,163384.142,74.6986793,1929.63674,73.6851995,7594.92301
19346.9388,147.660819,5,394.383127,7.3870372,8.5303272,7.3870372,82.9314601,166.915667,82.8003984,4.66405766,55.639962,7.30820047,8.63789385,164141.005,74.7709413,1930.25961,73.6223673,7630.10586
19346.9388,147.660819,6.25,396.197917,6.8220557,8.5219181,6.8220557,82.9412383,166.935613,82.8102926,4.66218658,63.778425,7.27472524,8.59832796,164896.313,74.8435194,1930.73258,73.5591815,7665.21639
19346.9388,147.660819,7.5,398.009462,6.4439384,8.5137911,6.4439384,82.9477602,166.948994,82.8169304,4.66030588,71.904147,7.24161433,8.55919266,165650.27,74.9161818,1931.13068,73.4958456,7700.26415
19346.9388,154.239766,2.5,390.147507,10.4581617,8.9881172,10.4581617,82.8825832,166.803111,82.7445638,4.64612078,38.812592,7.38754143,8.73167052,162378.158,74.5274927,1928.26151,73.8047242,7548.1598
19346.9388,154.239766,3.75,391.974822,8.578421,8.9774297,8.578421,82.9151412,166.868976,82.7772369,4.64440305,46.984316,7.35310214,8.69096517,163138.679,74.5959365,1929.24939,73.7453493,7583.51266
19346.9388,154.239766,5,393.797185,7.6357281,8.9683542,7.6357281,82.9314341,166.902056,82.7936462,4.64262391,55.143079,7.31907449,8.65074635,163897.139,74.6652877,1929.86204,73.6851089,7618.76973
19346.9388,154.239766,6.25,395.615939,7.0682078,8.959852,7.0682078,82.9412153,166.922009,82.8035442,4.64082183,63.289374,7.28542679,8.6109766,164654.097,74.7349489,1930.32467,73.6245265,7653.95697
19346.9388,154.239766,7.5,397.431556,6.6883854,8.9516407,6.6883854,82.9477389,166.935395,82.8101847,4.63901009,71.42341,7.25214429,8.57163851,165409.75,74.8047036,1930.71237,73.5637918,7689.08352
19346.9388,160.818713,2.5,389.591515,10.7173739,9.4265434,10.7173739,82.8825455,166.78947,82.737797,4.62579492,38.348369,7.39808427,8.7441316,162146.757,74.4371198,1927.90656,73.8565393,7537.40308
19346.9388,160.818713,3.75,391.422167,8.8299446,9.4156796,8.8299446,82.9151138,166.855358,82.7704812,4.62413855,46.526197,7.36348406,8.70323603,162908.667,74.5029261,1928.88538,73.7995021,7572.82052
19346.9388,160.818713,5,393.248035,7.8833946,9.4064908,7.8833946,82.9314114,166.888448,82.786896,4.62242275,54.691564,7.32929516,8.66282662,163668.586,74.5696011,1929.48868,73.7416393,7608.14539
19346.9388,160.818713,6.25,395.070403,7.3135471,9.3978977,7.3135471,82.9411951,166.908408,82.7967975,4.62068425,62.84492,7.29548689,8.62286709,164427.048,74.6365906,1929.94189,73.683436,7643.40256
19346.9388,160.818713,7.5,396.889774,6.9321652,9.3896091,6.9321652,82.9477201,166.921799,82.8034401,4.61893719,70.98649,7.26204392,8.58333933,165184.263,74.7036387,1930.31998,73.6251159,7678.60175
19346.9388,167.397661,2.5,389.069344,10.9747449,9.8650537,10.9747449,82.8825129,166.775838,82.7310345,4.60660438,37.924874,7.40801325,8.75586711,161929.431,74.3550336,1927.57113,73.9033246,7527.30068
19346.9388,167.397661,3.75,390.903066,9.080251,9.8540193,9.080251,82.91509,166.841744,82.7637282,4.60500527,46.108218,7.37326241,8.71479351,162692.619,74.4183937,1928.54158,73.848451,7562.77752
19346.9388,167.397661,5,392.732149,8.130156,9.8447214,8.130156,82.9313916,166.874844,82.7801478,4.6033483,54.279561,7.33892276,8.67420592,163453.876,74.4825972,1929.13628,73.7927792,7598.16461
19346.9388,167.397661,6.25,394.557893,7.5581706,9.8360397,7.5581706,82.9411774,166.89481,82.790052,4.60167053,62.439354,7.30496331,8.6340677,164213.744,74.547057,1929.58063,73.7368223,7633.4871
19346.9388,167.397661,7.5,396.380679,7.175353,9.8276757,7.175353,82.9477036,166.908205,82.7966967,4.59998266,70.58774,7.27137094,8.59436336,164972.38,74.61164,1929.95001,73.6806972,7668.75237
19346.9388,173.976608,2.5,388.577851,11.2304849,10.3036396,11.2304849,82.882485,166.762213,82.7242759,4.58845427,37.53705,7.41738328,8.76694196,161724.873,74.2802074,1927.25271,73.9457197,7517.7918
19346.9388,173.976608,3.75,390.414458,9.329485,10.2924429,9.329485,82.9150691,166.828135,82.7569772,4.58691024,45.725423,7.38248997,8.72569998,162489.265,74.3412352,1928.21518,73.892904,7553.32461
19346.9388,173.976608,5,392.246494,8.3761178,10.283037,8.3761178,82.9313744,166.861244,82.7734013,4.58530786,53.902191,7.34800932,8.68494574,163251.749,74.4031576,1928.802,73.8392506,7588.7687
19346.9388,173.976608,6.25,394.075285,7.8021609,10.2742738,7.8021609,82.941162,166.881215,82.783308,4.58368488,62.0678,7.31390937,8.64464145,164012.884,74.4653413,1929.2384,73.7853122,7624.15015
19346.9388,173.976608,7.5,395.901275,7.4180193,10.2658351,7.4180193,82.9476891,166.894613,82.7899542,4.58205375,70.222435,7.28017594,8.60477038,164772.855,74.5275809,1929.59956,73.7312681,7659.47741
19346.9388,180.555556,2.5,388.114336,11.4847722,10.7422845,11.4847722,82.8824612,166.748596,82.7175208,4.57126167,37.180655,7.42624166,8.77741208,161531.96,74.2117197,1926.94899,73.9843099,7508.82422
19346.9388,180.555556,3.75,389.953522,9.5777462,10.730925,9.5777462,82.915052,166.814533,82.7502296,4.5697666,45.373564,7.3912164,8.73601415,162297.423,74.2706739,1927.90442,73.9333222,7544.40678
19346.9388,180.555556,5,391.78835,8.62136,10.7214155,8.62136,82.9313597,166.847648,82.7666566,4.56821704,53.555308,7.35660182,8.6951016,163061.071,74.3304073,1928.48369,73.8816011,7579.90504
19346.9388,180.555556,6.25,393.62001,8.0455809,10.712573,8.0455809,82.9411486,166.867622,82.7765653,4.56664679,61.726261,7.32236885,8.6546401,163823.401,74.3904182,1928.91254,73.8295848,7615.34202
19346.9388,180.555556,7.5,395.448919,7.6602189,10.7040728,7.6602189,82.9476764,166.881023,82.7832129,4.56506744,69.886579,7.28850373,8.61461338,164584.586,74.4505265,1929.26625,73.7774309,7650.72575
20302.0408,55.5555556,2.5,410.458485,5.7949855,2.3929214,5.7949855,86.9821566,175.271502,86.9454045,5.27843978,68.571961,7.02197889,8.29959557,170831.526,80.0143393,2040.67137,70.3488554,8333.14492
20302.0408,55.5555556,3.75,412.203676,4.2833306,2.3860534,4.2833306,87.0138078,175.335487,86.9771449,5.27429424,76.7316,6.99224918,8.26445668,171557.869,80.2002074,2042.16614,70.1791605,8368.57586
20302.0408,55.5555556,5,413.937021,3.52518,2.3796797,3.52518,87.0296646,175.367633,86.9930916,5.27002953,84.854921,6.96296941,8.22984959,172279.282,80.3883206,2043.30532,70.0069504,8403.76631
20302.0408,55.5555556,6.25,415.661841,3.0688055,2.3735133,3.0688055,87.0391972,175.387031,87.0027141,5.26573001,92.945608,6.93407605,8.19569922,172997.147,80.5768762,2044.30373,69.8338984,8438.78367
20302.0408,55.5555556,7.5,417.379277,2.7634302,2.3674658,2.7634302,87.0455657,175.40005,87.0091723,5.26142329,101.005087,6.90554365,8.16197547,173711.938,80.7652722,2045.23302,69.6605678,8473.65113
20302.0408,62.1345029,2.5,407.937195,6.2020309,2.8188372,6.2020309,86.9815826,175.257139,86.9382794,5.21169807,63.43034,7.06537874,8.35089182,169782.175,79.012702,2037.6586,71.0006909,8281.95769
20302.0408,62.1345029,3.75,409.709838,4.6316821,2.8120237,4.6316821,87.0134012,175.321472,86.9701926,5.20784828,71.665489,7.03480989,8.31476111,170519.942,79.1823555,2039.07259,70.8471018,8317.94585
20302.0408,62.1345029,5,411.471632,3.8439249,2.8052174,3.8439249,87.0293417,175.353799,86.9862287,5.20388874,79.867559,7.00468902,8.27915988,171253.195,79.3540409,2040.12736,70.6912765,8353.71386
20302.0408,62.1345029,6.25,413.225493,3.3697008,2.7986428,3.3697008,87.0389228,175.373306,86.9959053,5.19989562,88.039444,6.97495888,8.24402048,171983.146,79.526156,2041.03954,70.5346835,8389.32082
20302.0408,62.1345029,7.5,414.972441,3.0523548,2.7921985,3.0523548,87.0453222,175.386398,87.0024001,5.19589435,96.182311,6.94559574,8.20931486,172710.22,79.6981667,2041.88145,70.3778171,8424.78743
20302.0408,68.7134503,2.5,405.795504,6.5779936,3.2485209,6.5779936,86.9811308,175.242928,86.9312301,5.15168822,59.453832,7.10266818,8.39496591,168890.808,78.2340097,2035.33841,71.5024695,8238.47689
